11:03:37,8.87
11:02:37,16.94
11:01:38,8.7
11:00:37,5.05
10:59:39,3.57
10:58:38,4.08
10:57:37,13.87
10:56:38,13.21
10:55:37,17.7
10:54:37,19.58
10:53:37,5.65
10:52:38,5.35
10:51:38,2.76
10:50:38,4.41
10:49:37,12.67
10:48:38,12.18
10:47:37,11.83
10:46:37,16.05
10:45:38,8.01
10:44:38,9.89
10:43:38,18.26
10:42:38,8.49
10:41:37,16.9
10:40:37,21.09
10:39:38,10.2
10:38:38,2.2
10:37:37,2.79
10:36:38,3.43
10:35:37,3.38
10:34:37,8.66
10:33:37,3.01
10:32:37,9.32
10:31:38,3.2
10:30:38,3.64
10:29:39,12.36
10:28:38,13.37
10:27:37,15.28
10:26:37,3.41
10:25:37,14.3
10:24:37,5.79
10:23:37,8.42
10:22:37,21.47
10:21:39,12.33
10:20:37,10.14
10:19:37,13.4
10:18:38,7.19
10:17:38,7.47
10:16:37,9.04
10:15:38,8.37
10:14:37,4.08
10:13:38,4.78
10:12:38,20.25
10:11:39,28.81
10:10:39,21.53
10:09:39,12.21
10:08:40,5.11
10:07:40,3.03
10:06:40,12.07
10:05:39,11.82
10:04:39,3.47
10:03:39,18.12
10:02:39,14.47
10:01:39,11.2
10:00:39,16.28
09:59:38,5.64
09:58:38,11.41
09:57:38,4.44
09:56:37,2.18
09:55:38,2.95
09:54:37,5.79
09:53:37,3.54
09:52:37,17.19
09:51:37,11.37
09:50:37,3.61
09:49:38,8.67
09:48:37,7.93
09:47:37,3.5
09:46:38,1.6
09:45:37,6.09
09:44:37,2.07
09:43:38,3.47
09:42:38,12.16
09:41:37,7.95
09:40:39,9.84
09:39:37,10.84
09:38:37,9.28
09:37:38,6.86
09:36:37,5.32
09:35:37,9.27
09:34:37,9.43
09:33:37,9.16
09:32:37,3.87
09:31:37,3.45
09:30:37,25.58
09:29:37,2.47
09:28:37,3.12
09:27:37,8.22
09:26:37,8.51
09:25:37,12.26
09:24:37,4.65
09:23:37,3.27
09:22:38,6.93
09:21:37,2.67
09:20:37,2.68
09:19:37,2.86
09:18:38,3.83
09:17:37,4.44
09:16:37,13.2
09:15:37,6.97
09:14:38,7.86
09:13:37,7.39
09:12:38,7.07
09:11:38,9.33
09:10:38,5.79
09:09:37,5.7
09:08:37,6.03
09:07:37,5.74
09:06:37,4.93
09:05:37,3.99
09:04:38,4.1
09:03:38,6.62
09:02:37,4.29
09:01:38,5.63
09:00:37,6.47
08:59:37,8.78
08:58:38,4.09
08:57:37,4.74
08:56:37,6.47
08:55:37,4.39
08:54:38,4.79
08:53:38,13.78
08:52:38,4.6
08:51:37,4.2
08:50:37,5.97
08:49:38,7.45
08:48:37,6.97
08:47:37,7.56
08:46:37,6.79
08:45:38,7.66
08:44:37,7.73
08:43:38,6.32
08:42:37,7.39
08:41:37,6.7
08:40:37,7.55
08:39:38,7.74
08:38:38,6.29
08:37:37,6.69
08:36:37,5.7
08:35:37,11.13
08:34:37,14.01
08:33:38,7.52
08:32:38,7.86
08:31:37,7.78
08:30:37,5.53
08:29:37,7.94
08:28:37,7.71
08:27:38,7.99
08:26:37,7.59
08:25:37,7.66
08:24:37,7.6
08:23:37,14.35
08:22:38,7.2
08:21:37,6.51
08:20:37,7.2
08:19:37,7.29
08:18:37,5.74
08:17:38,6.99
08:16:38,7.25
08:15:37,6.82
08:14:38,6.51
08:13:38,3.67
08:12:37,4.52
08:11:37,4.8
08:10:37,3.07
08:09:37,3.2
08:08:37,3.97
08:07:38,4.35
08:06:39,3.34
08:05:39,3.28
08:04:40,3.35
08:03:39,3.35
08:02:39,4.63
08:01:40,3.83
08:00:39,3.83
07:59:40,4.13
07:58:39,3.25
07:57:39,6.79
07:56:38,4.34
07:55:38,5.63
07:54:38,6.11
07:53:38,5.65
07:52:38,6.13
07:51:38,5.15
07:50:38,5.38
07:49:38,6.19
07:48:38,3.82
07:47:37,3.68
07:46:37,6.19
07:45:38,3.67
07:44:37,4.44
07:43:37,3.64
07:42:37,3.31
07:41:37,4.33
07:40:37,6.27
07:39:37,7.73
07:38:38,4.93
07:37:37,5.72
07:36:38,5.27
07:35:37,4.4
07:34:37,6.43
07:33:38,4.97
07:32:38,4.5
07:31:37,4.08
07:30:38,2.79
07:29:38,6.51
07:28:37,4.31
07:27:38,4.86
07:26:37,3.73
07:25:37,4.26
07:24:37,5.62
07:23:38,5.08
07:22:37,6.04
07:21:37,2.61
07:20:37,5
07:19:37,6.73
07:18:38,5
07:17:38,6.97
07:16:38,7.82
07:15:38,6.15
07:14:37,6.23
07:13:38,6.4
07:12:38,5.57
07:11:37,6.75
07:10:38,6.82
07:09:37,5.11
07:08:38,5.93
07:07:37,16.26
07:06:37,3.73
07:05:37,3.29
07:04:38,2.72
07:03:37,10.59
07:02:37,2.59
07:01:37,3.02
07:00:37,1.51
06:59:37,3.29
06:58:38,1.56
06:57:37,2.85
06:56:38,1.51
06:55:37,2.62
06:54:37,10.1
06:53:37,1.59
06:52:37,2.09
06:51:37,2.66
06:50:37,3.91
06:49:37,2.91
06:48:37,1.54
06:47:37,3.64
06:46:37,2.01
06:45:38,3.99
06:44:37,4.52
06:43:37,3.28
06:42:37,5.36
